Date,Open,High,Low,Close,Adj Close,Volume
2014-06-11,3.443790,3.508880,3.431950,3.458580,3.398036,74780949
2014-06-12,3.461540,3.485210,3.399410,3.423080,3.363158,58627006
2014-06-13,3.491120,3.544380,3.449700,3.461540,3.400944,86955857
2014-06-16,3.461540,3.500000,3.434910,3.461540,3.400944,58919034
2014-06-17,3.461540,3.523670,3.375740,3.396450,3.336994,75323736
2014-06-18,3.390530,3.485210,3.343200,3.434910,3.374781,78969668
2014-06-19,3.402370,3.402370,3.284020,3.310650,3.252696,78733666
2014-06-20,3.307690,3.357990,3.298820,3.343200,3.284676,28747387
2014-06-23,3.349110,3.402370,3.316570,3.357990,3.299207,38054288
2014-06-24,3.360950,3.384620,3.328400,3.360950,3.302115,36817360
2014-06-25,3.343200,3.349110,3.295860,3.310650,3.252696,34728740
2014-06-26,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-06-27,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-06-30,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-01,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-02,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-03,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-04,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-07,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-08,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-09,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-10,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-11,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-14,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-15,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-16,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-17,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-18,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-21,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-22,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-23,3.310650,3.310650,3.310650,3.310650,3.252696,0
2014-07-24,3.482250,3.591720,3.420120,3.458580,3.398036,163874081
2014-07-25,3.476330,3.668640,3.434910,3.562130,3.499774,133576758
2014-07-28,3.535500,3.677510,3.491120,3.639050,3.575347,150336586
2014-07-29,3.621300,3.707100,3.588760,3.665680,3.601511,150670162
2014-07-30,3.627220,3.650890,3.588760,3.597630,3.534652,90866788
2014-07-31,3.603550,3.659760,3.585800,3.636090,3.572439,72799170
2014-08-01,3.600590,3.618340,3.520710,3.529590,3.467803,94921480
2014-08-04,3.532540,3.671600,3.532540,3.650890,3.586980,96364466
2014-08-05,3.650890,3.698220,3.606510,3.647930,3.584072,67274290
2014-08-06,3.644970,3.831360,3.624260,3.792900,3.726504,160537818
2014-08-07,3.781070,3.899410,3.736690,3.831360,3.764290,120077948
2014-08-08,3.789940,3.869820,3.760360,3.784020,3.717779,97127883
2014-08-11,3.810650,3.878700,3.792900,3.834320,3.767199,93152212
2014-08-12,3.834320,3.926040,3.784020,3.792900,3.726504,114794612
2014-08-13,3.772190,3.949700,3.754440,3.923080,3.854405,146640945
2014-08-14,3.905330,3.943790,3.671600,3.695270,3.630583,176481231
2014-08-15,3.683430,3.763310,3.677510,3.698220,3.633481,93468482
2014-08-18,3.710060,3.781070,3.710060,3.751480,3.685809,59053650
2014-08-19,3.786980,3.837280,3.766270,3.792900,3.726504,83749630
2014-08-20,3.763310,3.781070,3.713020,3.733730,3.668370,94649745
2014-08-21,3.745560,3.804730,3.715980,3.766270,3.700340,68162554
2014-08-22,3.769230,3.801780,3.730770,3.742600,3.677084,64272407
2014-08-25,3.748520,3.822490,3.733730,3.804730,3.738127,87306046
2014-08-26,3.804730,3.804730,3.597630,3.615380,3.552091,116231058
